date,recycle #1 Plastic,recycle #2 Plastic,recycle #3 Plastic,recycle #4 Plastic,recycle #5 Plastic,recycle #6 Plastic,recycle #7 Plastic,recycle Acids,recycle Adhesives,recycle Adult Toys,recycle Aerosol Cans - Full,recycle Air Conditioners,recycle Alkaline Batteries,recycle Aluminum Beverage Cans,recycle Aluminum Foil,recycle Aluminum Food Cans,recycle Aluminum Pie Plates,recycle Aluminum Trays,recycle Ammunition,recycle Antifreeze,recycle Arts and Crafts Supplies,recycle Asbestos,recycle Asphalt,recycle Audio Equipment,recycle Auto Bodies,recycle Auto Parts,recycle Baby Products,recycle Barbeque Grills,recycle Bicycles,recycle Bike Tires,recycle Branches,recycle Brick,recycle Brown Glass Beverage Containers,recycle Brown Glass Containers,recycle Brush,recycle Button Cell Batteries,recycle CD Cases,recycle CD Players,recycle CDs,recycle CFLs,recycle CRT Computer Monitors,recycle CRT Televisions,recycle Cables,recycle Calculators,recycle Candy Wrappers,recycle Car Batteries,recycle Car Fluids,recycle Carpet,recycle Carpet Padding,recycle Cassette Players,recycle Cassette Tapes,recycle Ceiling Tiles,recycle Cell Phone Accessories,recycle Cell Phones,recycle Ceramic Tile,recycle Chemistry Sets,recycle Chip Bags,recycle Christmas Trees,recycle Cigarettes,recycle Clear Glass Beverage Containers,recycle Clear Glass Containers,recycle Clothing,recycle Compostable Plastics,recycle Computer Peripherals - External,recycle Computer Peripherals - Internal,recycle Concrete,recycle Construction Debris,recycle Construction Materials,recycle Contaminated Soil,recycle Contaminated Wood,recycle Controlled Substances,recycle Cooking Oil,recycle Cookware,recycle Corks,recycle Corrugated Cardboard,recycle Crayons,recycle Curling Irons,recycle DVD Players,recycle DVDs,recycle Dehumidifiers,recycle Desktop Computers,recycle Digital Cameras,recycle Dirt,recycle Doors,recycle Drink Boxes,recycle Drink Pouches,recycle Electronic Servers,recycle Engine Degreasers,recycle Envelopes,recycle Exit Signs,recycle Explosives,recycle Eyeglasses,recycle Fabric,recycle Ferrous Metals,recycle Fertilizers,recycle Fire Extinguishers,recycle Flip-Flops,recycle Floppy Disks,recycle Fluorescent Tubes,recycle Freezers,recycle Gas/Oil Mixture,recycle Gasoline,recycle Gift Bags,recycle Glue Sticks,recycle Grass Clippings,recycle Green Glass Beverage Containers,recycle Green Glass Containers,recycle Gypsum Drywall,recycle HHW,recycle Hair,recycle Hair Dye,recycle Hair Spray,recycle Halogen Bulbs,recycle Hard Drives,recycle Hardware,recycle Hay,recycle Heaters,recycle Herbicides,recycle Holiday Greens,recycle Home Electronics,recycle Incandescent Lightbulbs,recycle Inkjet Cartridges,recycle Innertubes,recycle Insecticides,recycle Items Containing Mercury,recycle Kerosene,recycle LCD Computer Monitors,recycle LCD Televisions,recycle Lacquer,recycle Laptop Computers,recycle Latex Foam Pillows,recycle Latex Paint,recycle Lead Paint Chips,recycle Lead-acid Batteries - Non-automotive,recycle Leaves,recycle Linoleum,recycle Lithium Batteries,recycle Lithium-ion Batteries,recycle Lumber,recycle MP3 Players,recycle Magazines,recycle Manure,recycle Marine Batteries,recycle Mattresses,recycle Medical Equipment - Handheld,recycle Medical Equipment - Large,recycle Medical Sharps,recycle Medication Containers,recycle Medications,recycle Mercury Thermostats,recycle Metal Clothes Hangers,recycle Metal Paint Cans,recycle Metal Tags,recycle Microwaves,recycle Mixed Paper,recycle Motor Oil,recycle Motor Oil Containers,recycle Multi-wall Paper Bags,recycle Musical Instruments - Metal,recycle Musical Instruments - Non-metal,recycle Nail Polish,recycle Nail Polish Removers,recycle Neon Lights,recycle Newspaper,recycle Nickel-cadmium Batteries,recycle Nickel-metal Hydride Batteries,recycle Nickel-zinc Batteries,recycle Non-Organic Food Waste,recycle Nonferrous Metals,recycle Office Furniture,recycle Office Machines,recycle Office Paper,recycle Office Supplies,recycle Oil Filters,recycle Oil-Based Paint,recycle Pallets,recycle Paper Cups,recycle Paper Labels,recycle Paper Shredders,recycle Paper Sleeves,recycle Paperback Books,recycle Paperboard,recycle Perfumes,recycle Pesticide Containers,recycle Pesticides,recycle Phone Books,recycle Photographic Chemicals,recycle Pizza Boxes,recycle Plastic Bottle Accessories,recycle Plastic Buckets,recycle Plastic Cards,recycle Plastic Egg Cartons,recycle Plastic Furniture,recycle Plastic Packing Materials,recycle Plastic Paint Cans,recycle Power Tools,recycle Printers,recycle Projectors,recycle Propane Tanks,recycle Radiators,recycle Receivers,recycle Record Players,recycle Refrigerators,recycle Road Flares,recycle Roofing Materials,recycle Sand,recycle Sawdust,recycle Scanners,recycle Sealers,recycle Shingles,recycle Shoes,recycle Silver-oxide Batteries,recycle Six-pack Rings,recycle Small Appliances,recycle Smoke Detectors,recycle Solvents,recycle Sporting Goods,recycle Steel Cans,recycle Steel Lids,recycle Stone,recycle String Lights,recycle Stumps,recycle Surfboards,recycle Synthetic Cork,recycle Tablets,recycle Telephones,recycle Television Accessories,recycle Tennis Balls,recycle Tile,recycle Tires,recycle Toasters,recycle Toner Cartridges,recycle Tools,recycle Toothbrushes,recycle Toothpaste Tubes,recycle Toys,recycle Transmission Fluid,recycle Trophies,recycle Truck Tires,recycle Two-Way Radios,recycle Vehicles,recycle Video Game Cartridges,recycle Video Game Peripherals,recycle Video Tapes,recycle Vinyl Records,recycle Washer/Dryers,recycle Water Filters,recycle Weeds,recycle Wet-strength Paperboard,recycle Windows,recycle Wood,recycle Wood Chips,recycle Wood Furnishings,recycle Wood Stains,recycle X-rays,recycle Yard Waste,recycle Yoga Mats,recycle Zinc-air Batteries,recycle Zinc-carbon Batteries
2016-11-13,33,33,0,0,0,0,0,0,0,0,20,0,19,0,39,0,0,0,0,17,0,0,24,0,0,48,0,0,0,0,0,18,0,0,27,0,11,0,53,0,0,0,23,0,23,34,0,67,0,0,23,0,0,64,0,0,3,3,3,0,0,40,0,0,0,30,0,11,0,0,0,30,0,15,0,18,0,0,37,0,21,0,0,27,0,0,0,0,19,0,0,13,43,0,0,0,0,0,51,0,0,24,0,0,0,0,0,0,0,49,0,0,0,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,48,0,20,0,0,0,39,17,0,33,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,26,0,26,0,46,17,0,0,0,0,0,0,0,0,0,0,32,0,0,47,0,46,0,0,0,28,0,23,0,0,0,21,0,0,21,0,0,0,0,61,0,0,9,17,0,0,18,0,27,0,0,0,0,52,0,0,9,18,76,0,52,28,12,12,48,16,16,0,0,33,0,0,33,0,0,2,0,0,53,49,0,0,0,0,36,0,0,0
2016-11-20,0,0,0,0,33,37,0,0,0,0,29,0,39,0,39,0,0,0,0,17,0,0,48,0,0,77,0,0,0,0,18,0,0,0,18,0,23,0,64,0,0,0,23,0,0,53,0,40,0,0,0,0,0,81,0,0,0,13,0,0,0,56,0,0,0,19,0,11,0,0,0,59,0,15,0,0,0,0,55,0,0,0,0,20,0,0,0,0,19,0,0,13,45,0,0,0,0,0,33,0,0,24,0,0,0,0,0,0,0,32,0,0,0,36,72,0,36,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,56,0,30,0,20,0,16,0,0,0,0,0,0,0,0,0,0,0,0,31,31,41,0,0,0,0,15,0,0,77,0,0,0,0,0,28,0,0,0,26,0,40,26,0,0,0,0,40,0,0,0,25,0,31,0,0,0,0,0,0,0,0,46,0,14,0,0,0,31,0,0,21,0,0,0,0,69,0,0,0,26,0,0,18,0,18,0,0,0,0,22,0,0,9,13,47,0,36,36,12,12,59,0,16,0,0,49,0,0,33,0,0,0,0,0,44,45,0,0,0,0,35,0,0,0
2016-11-27,0,0,0,32,0,0,0,0,0,0,19,0,31,0,37,0,0,0,0,33,0,0,35,0,0,37,0,0,0,0,17,50,0,0,17,0,22,0,40,0,0,0,44,0,0,70,0,39,0,0,11,0,0,63,0,0,0,5,0,0,0,51,0,0,0,25,0,21,0,0,0,57,14,14,0,18,0,0,24,0,19,0,20,99,0,0,0,0,37,0,0,12,49,0,0,16,0,0,32,0,0,23,0,0,0,0,0,0,0,26,0,0,34,17,52,0,35,0,0,0,0,29,0,0,0,0,0,0,0,0,0,23,0,0,31,0,49,0,0,0,26,16,0,16,0,0,0,0,0,0,0,0,0,30,0,16,0,0,0,0,15,0,0,99,0,0,0,0,0,0,0,25,0,25,0,28,16,0,0,0,38,39,0,0,0,0,0,12,0,0,0,0,0,0,0,0,44,0,27,0,0,0,20,0,0,20,0,0,0,0,67,0,0,14,8,0,0,18,0,17,0,0,0,0,36,0,0,0,8,48,0,38,34,12,0,62,0,41,0,0,48,0,0,63,0,0,1,0,0,57,56,0,0,0,0,38,0,0,0
2016-12-04,0,0,0,0,0,0,36,36,0,0,24,0,43,0,18,0,0,0,0,33,0,0,45,0,0,36,0,0,0,0,0,22,0,0,17,0,21,0,43,0,0,0,22,0,22,38,0,38,0,0,11,0,0,40,0,0,3,11,3,0,0,35,0,0,0,42,0,10,0,0,0,42,0,14,0,35,0,0,53,0,0,0,26,32,0,0,0,0,37,0,0,12,44,0,0,0,0,0,21,0,0,45,22,0,0,0,0,0,0,38,0,0,0,34,45,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,77,0,38,0,54,0,0,21,0,0,0,0,23,0,0,0,0,29,29,41,0,0,0,0,15,0,0,39,0,0,0,0,0,27,0,49,0,0,0,22,16,0,0,0,0,38,0,0,0,0,0,24,0,0,44,0,44,0,0,0,22,0,13,0,0,0,0,0,0,20,0,0,0,0,38,0,0,8,8,0,0,0,0,34,0,0,0,0,21,0,0,8,11,25,0,34,28,11,11,45,15,15,0,0,0,0,0,32,0,0,1,0,0,55,44,0,0,0,0,45,0,0,0
2016-12-11,0,0,0,0,0,0,36,0,0,0,19,0,31,0,38,0,0,0,0,0,0,0,35,0,0,19,0,0,0,0,0,43,0,0,17,0,16,0,22,0,0,0,22,0,0,45,0,19,0,0,11,0,0,37,0,0,0,7,3,0,0,49,0,0,0,27,0,0,0,0,0,36,0,29,0,18,0,0,27,0,0,0,0,20,0,0,0,0,19,0,0,12,37,0,0,32,0,0,27,0,0,23,0,0,0,0,0,0,0,31,0,0,17,17,70,0,52,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,46,0,39,0,20,0,27,0,0,0,0,0,0,0,0,0,0,0,0,100,0,32,0,0,0,0,0,0,0,35,0,0,0,0,0,28,0,50,0,25,0,39,34,0,0,0,39,0,0,0,0,12,0,25,0,0,45,0,45,0,0,0,31,0,13,0,0,0,0,0,0,20,0,0,0,0,59,0,0,8,8,0,0,0,0,47,0,0,0,0,32,0,0,0,13,23,0,54,19,12,0,41,0,15,0,0,0,0,0,32,0,0,3,0,0,55,37,0,0,0,0,23,0,0,0
2016-12-18,0,0,0,0,34,0,76,0,0,0,30,0,20,0,27,0,0,0,0,36,0,0,25,0,0,69,0,0,0,0,18,18,0,0,18,0,23,0,50,0,0,0,24,0,0,51,0,21,0,0,0,0,0,24,0,0,0,8,3,0,0,29,0,0,0,34,0,0,0,0,0,15,23,0,0,19,0,0,19,0,0,0,0,31,0,0,0,0,39,0,0,0,53,0,0,35,0,17,26,0,0,0,0,0,0,0,0,0,0,44,0,0,18,37,55,0,0,0,0,0,0,31,0,0,0,0,0,0,0,40,0,0,0,0,37,0,42,0,41,0,17,0,0,23,0,0,0,0,25,0,0,0,0,32,0,17,0,0,0,0,16,0,0,26,0,0,0,0,0,29,0,26,0,27,0,35,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,48,0,0,0,33,0,0,0,0,0,64,0,0,21,0,0,0,0,30,0,0,0,9,0,0,18,0,31,0,0,0,0,46,0,0,9,9,30,0,25,12,0,0,22,0,25,0,0,34,0,0,34,0,0,1,0,0,54,52,0,0,0,0,24,0,0,0
2016-12-25,36,36,0,0,35,59,0,0,0,0,21,0,21,0,41,0,0,0,0,19,0,0,26,0,0,31,0,0,0,0,0,47,0,0,19,0,28,0,48,0,0,0,36,0,0,21,0,53,0,0,12,0,0,57,0,0,4,48,4,0,0,48,0,0,0,32,0,0,0,0,0,63,0,16,0,29,0,0,49,0,0,0,0,22,0,0,0,0,21,0,0,0,27,0,0,0,0,0,47,0,0,50,63,0,0,0,0,0,0,63,0,0,19,19,25,0,38,0,0,0,0,31,0,0,0,0,0,0,0,42,0,26,0,0,38,0,36,0,43,0,35,0,0,18,0,0,0,0,27,0,0,0,0,32,0,44,0,0,0,0,32,0,0,44,0,0,0,0,0,0,0,27,0,0,0,18,18,0,0,0,42,43,0,0,0,0,0,13,0,0,49,0,49,0,0,0,49,0,30,0,0,0,0,0,0,44,0,0,0,0,58,0,0,19,15,0,0,19,0,32,0,0,0,0,0,0,0,0,18,46,0,34,25,13,0,62,17,28,0,0,0,0,0,36,0,0,1,0,0,55,45,0,0,0,0,50,0,0,0
2017-01-01,0,0,0,33,33,0,0,37,0,0,0,0,58,0,38,0,0,0,0,35,0,0,24,0,0,58,0,0,0,0,17,26,0,0,53,0,11,0,53,0,0,0,23,0,23,79,0,33,0,0,0,0,0,57,0,0,3,84,0,0,0,84,0,0,0,30,0,11,0,0,0,74,44,15,0,18,0,0,55,0,0,0,0,40,0,0,0,0,38,0,0,19,47,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,48,0,0,18,18,36,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,47,0,27,0,20,0,25,0,0,16,0,0,0,0,25,0,0,0,0,31,31,41,0,0,0,0,15,0,0,31,0,0,0,0,0,29,0,34,0,26,0,17,17,0,0,0,40,0,0,0,0,13,0,38,0,0,0,0,0,0,0,0,83,0,18,0,0,0,21,0,0,21,0,0,0,0,52,0,0,9,0,0,0,18,0,30,0,0,0,0,66,0,0,18,0,41,0,28,12,12,0,53,16,40,0,0,66,0,0,33,0,0,1,0,0,61,53,0,0,0,0,23,0,0,0
2017-01-08,0,0,0,0,31,0,35,35,0,0,18,0,55,0,37,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,33,0,0,33,0,11,0,53,0,0,0,22,0,22,28,0,57,0,0,16,0,0,25,0,0,3,27,3,0,0,56,0,0,0,32,0,10,0,0,0,21,14,28,0,26,0,0,35,0,19,0,38,26,0,0,0,0,18,0,0,12,60,0,0,16,0,16,24,0,0,0,0,0,0,0,0,0,0,46,0,0,25,17,51,0,67,0,0,0,0,28,0,0,0,0,0,0,0,0,0,23,0,0,57,0,66,0,0,0,41,0,0,16,0,0,0,0,0,0,0,0,0,44,0,26,0,0,0,0,15,0,0,44,0,0,0,0,0,27,0,32,0,24,0,59,32,0,0,0,0,37,0,0,0,0,0,48,0,0,43,0,0,0,0,0,48,0,13,0,0,0,20,0,0,33,0,0,0,0,62,0,0,8,12,0,0,17,0,51,0,0,0,0,42,0,0,12,12,47,0,75,30,0,0,53,0,0,0,0,31,0,0,31,0,0,2,0,0,61,61,0,0,0,0,22,0,0,0
2017-01-15,0,31,0,0,31,0,0,35,0,0,27,0,36,0,18,0,0,0,0,33,0,0,56,0,0,63,0,0,0,0,25,17,0,0,50,0,18,0,74,0,0,0,32,0,21,25,0,25,0,0,22,0,0,47,0,0,3,12,3,0,0,34,0,0,0,52,0,21,0,0,0,28,14,42,28,17,0,0,17,0,0,0,0,19,0,0,0,0,18,0,0,20,76,0,0,0,0,24,79,0,0,0,22,0,0,0,0,0,0,76,0,0,34,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,23,0,0,45,0,76,0,19,0,31,0,0,31,0,0,0,0,0,0,0,0,0,29,0,31,0,0,0,0,0,0,0,44,0,0,0,0,0,27,0,36,0,24,0,49,0,0,0,0,0,0,0,0,0,12,0,24,0,0,43,0,43,0,0,0,52,0,13,0,0,0,39,0,0,39,0,0,0,0,35,0,0,0,14,0,0,0,0,23,0,0,0,0,42,0,0,0,16,49,0,75,19,11,11,30,0,15,0,0,31,0,0,62,0,0,1,0,0,50,63,0,0,0,0,30,0,0,0
2017-01-22,0,31,0,0,31,70,0,0,0,0,30,0,66,0,24,0,0,0,0,33,0,0,22,0,0,36,0,0,0,0,16,33,0,0,25,0,0,0,53,0,0,0,22,0,0,37,0,19,0,0,16,0,0,79,0,0,0,6,6,0,0,37,0,0,0,24,0,10,0,0,0,42,14,14,14,0,0,0,17,0,38,0,19,38,0,0,0,0,24,0,0,36,44,0,0,0,0,23,37,0,0,0,0,0,0,0,0,0,0,20,0,0,17,28,22,0,33,0,0,0,0,57,0,0,0,0,0,0,0,0,0,22,0,0,34,0,38,0,19,0,15,15,0,21,0,0,0,0,23,0,0,0,0,29,29,31,0,0,0,0,22,0,0,53,0,0,0,0,0,54,0,24,0,0,0,43,32,0,0,0,37,0,0,0,0,0,0,29,0,0,0,0,43,0,0,0,52,0,0,0,0,0,39,0,0,39,0,0,0,0,57,0,0,8,8,0,0,25,0,23,0,0,0,0,21,0,0,12,8,19,0,67,11,11,11,40,0,25,0,0,31,0,0,47,0,0,2,0,0,63,56,0,0,0,0,22,0,0,0
2017-01-29,0,0,0,31,31,35,0,0,0,0,54,0,30,0,27,0,0,0,0,24,0,0,0,0,0,45,0,0,0,0,16,16,0,0,16,0,16,0,46,0,0,0,64,0,0,25,0,19,0,0,11,0,0,50,0,0,0,0,0,0,0,52,0,0,0,31,0,21,0,0,0,28,0,14,0,0,0,0,17,0,0,0,25,31,0,0,0,0,48,0,0,12,55,0,0,15,0,16,78,0,0,44,22,0,0,0,0,0,0,25,0,0,33,17,22,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,22,0,0,34,0,66,0,19,0,51,0,0,15,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,14,0,0,57,0,0,0,0,0,40,0,24,0,24,0,53,32,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,43,0,0,0,21,0,19,0,0,0,0,0,0,0,0,0,0,0,53,0,0,8,8,0,0,33,0,34,0,0,0,0,42,0,0,0,16,57,0,41,17,0,11,30,15,15,0,0,31,0,0,51,0,0,2,0,0,48,75,0,0,0,0,22,0,0,0
2017-02-05,0,0,0,0,0,34,35,0,0,0,0,0,18,0,36,0,0,0,0,16,0,0,56,0,0,18,0,0,0,0,0,16,0,0,16,0,17,0,42,0,0,0,21,0,0,46,0,37,0,0,11,0,0,32,0,0,5,0,3,0,0,52,0,0,0,48,0,10,0,0,0,14,14,14,0,17,0,0,17,0,0,0,19,44,0,0,0,0,36,0,0,24,39,0,0,15,0,31,62,0,0,0,0,0,0,0,0,0,0,60,0,0,25,17,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,0,28,0,19,0,20,0,0,15,0,0,0,0,35,0,0,0,0,29,29,45,0,0,0,0,14,0,0,33,0,0,0,0,0,40,0,24,0,24,0,37,0,0,0,0,0,37,0,0,0,12,0,35,0,0,43,0,43,0,0,0,39,0,21,0,0,0,19,0,0,29,0,0,0,0,56,0,0,8,8,0,0,0,0,33,0,0,0,0,21,0,0,8,8,65,0,55,22,33,11,44,0,25,0,0,61,0,0,31,0,0,1,0,0,53,85,0,0,0,0,33,0,0,0
2017-02-12,61,30,0,0,61,0,0,34,0,0,18,0,53,0,35,0,0,0,0,32,0,0,65,0,0,35,0,0,0,0,16,21,0,0,21,0,21,0,28,0,0,0,42,0,21,49,0,49,0,0,11,0,0,74,0,0,3,0,0,0,0,38,0,0,0,24,0,10,0,0,0,27,0,27,0,34,0,0,34,0,0,0,19,25,0,0,0,0,18,0,0,23,23,0,0,0,0,15,31,0,0,0,0,0,0,0,0,0,0,44,0,0,0,33,41,0,0,0,0,0,0,28,0,0,0,0,0,0,0,47,0,22,0,0,44,0,28,0,37,0,50,15,0,20,0,0,0,0,0,0,0,0,0,28,28,52,0,0,0,0,14,0,0,56,0,0,0,0,0,26,0,23,0,23,0,31,0,0,0,0,0,36,0,0,0,11,0,17,0,0,42,0,0,0,0,0,42,0,38,0,0,0,19,0,0,19,0,0,0,0,39,0,0,8,16,0,0,17,0,33,0,0,0,0,41,0,0,12,11,45,0,40,22,11,11,29,0,29,0,0,0,0,0,0,0,0,2,0,0,57,57,0,0,0,0,22,0,0,0
2017-02-19,31,31,0,0,31,35,0,35,0,0,0,0,45,0,36,0,0,0,0,16,0,0,30,0,0,36,0,0,0,0,16,33,0,0,49,0,24,0,53,0,0,0,21,0,0,56,0,55,0,0,0,0,0,50,0,0,6,3,5,0,0,39,0,0,0,41,0,10,0,0,0,21,0,14,0,17,0,0,51,0,0,0,19,19,0,0,0,0,27,0,0,20,36,0,0,47,0,31,57,0,0,22,22,0,0,0,0,0,0,40,0,0,17,0,28,0,33,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,37,0,66,0,56,0,41,0,0,15,0,0,0,0,0,0,0,0,0,29,0,41,0,0,0,0,21,0,0,53,0,0,0,0,0,0,0,48,0,0,0,32,32,0,0,0,0,37,0,0,0,0,0,35,0,0,43,0,0,0,0,0,60,0,19,0,0,0,29,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,17,0,0,0,0,31,0,0,16,19,54,0,59,26,0,0,54,0,15,0,0,46,0,0,0,0,0,1,0,0,51,62,0,0,0,0,22,0,0,0
2017-02-26,30,30,0,0,0,34,0,0,0,0,26,0,26,0,18,0,0,0,0,16,0,0,22,0,0,26,0,0,0,0,24,24,0,0,32,0,10,0,45,0,0,0,42,0,21,64,0,48,0,0,31,0,0,28,0,0,3,0,3,0,0,41,0,0,0,44,0,20,0,0,0,34,0,14,0,0,0,0,17,0,0,0,0,25,0,0,0,0,23,0,0,12,35,0,0,0,0,15,38,0,0,22,0,0,0,0,0,0,0,54,0,0,0,32,16,0,33,0,0,0,0,27,0,0,0,0,0,0,0,0,0,22,0,0,55,0,43,0,28,0,60,0,0,30,0,0,0,0,23,0,0,0,0,28,56,22,0,0,0,0,14,0,0,56,0,0,0,0,0,43,0,0,0,23,0,52,0,0,0,0,0,36,0,0,0,11,0,23,0,0,0,0,0,0,0,0,63,0,17,0,0,0,28,0,0,25,0,0,0,0,31,0,0,10,0,0,0,16,0,16,0,0,0,0,20,0,0,8,8,64,0,62,40,22,11,29,0,29,0,0,0,0,0,0,0,0,2,0,0,59,45,0,0,0,0,21,0,0,0
2017-03-05,0,0,0,45,45,0,33,0,0,0,29,0,29,0,17,0,0,0,0,16,0,0,32,0,0,17,0,0,0,0,16,47,0,0,16,0,15,0,41,0,0,0,21,0,0,30,0,30,0,0,21,0,0,45,0,0,3,3,0,0,0,58,0,0,0,40,0,10,0,0,0,33,0,0,13,25,0,0,17,0,0,0,27,30,0,0,0,0,17,0,0,17,34,0,0,0,0,30,35,0,0,0,0,0,0,0,0,0,0,58,0,0,0,16,24,0,32,0,0,0,0,27,0,0,0,0,0,0,0,0,0,22,0,0,43,0,63,0,18,0,29,0,0,30,0,0,0,0,0,0,0,0,0,28,0,49,0,0,0,0,28,0,0,78,0,0,0,0,0,26,0,46,0,35,0,62,15,0,0,0,71,36,0,0,0,0,0,28,0,0,0,0,42,0,0,0,54,0,19,0,0,0,28,0,0,50,0,0,0,0,43,0,0,8,8,0,0,16,0,24,0,0,0,0,20,0,0,8,8,57,0,43,43,21,11,29,14,14,0,0,30,0,0,30,0,0,1,0,0,51,66,0,0,0,0,35,0,0,0
2017-03-12,0,0,0,0,30,0,34,0,0,0,52,0,17,0,29,0,0,0,0,16,0,0,43,0,0,17,0,0,0,0,0,39,0,0,0,0,10,0,24,0,0,0,21,0,0,30,0,36,0,0,0,0,0,38,0,0,3,0,3,0,0,55,0,0,0,37,0,10,0,0,0,40,13,13,0,33,0,0,33,0,18,0,36,24,0,0,0,0,87,0,0,0,19,0,0,15,0,30,37,0,0,43,0,0,0,0,0,0,0,39,0,0,24,24,21,0,32,0,0,0,0,27,0,0,0,0,0,0,0,35,0,43,0,0,43,0,36,0,27,0,29,0,0,44,0,0,0,0,22,0,0,0,0,28,0,29,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,35,0,0,0,15,0,0,0,0,0,71,0,0,0,11,0,23,0,0,62,0,41,0,0,0,33,0,25,0,0,0,56,0,0,25,0,0,0,0,39,0,0,12,0,0,0,16,0,16,0,0,0,0,20,0,0,8,16,47,0,43,11,11,0,33,0,57,0,0,30,0,0,30,0,0,1,0,0,55,54,0,0,0,0,28,0,0,0
2017-03-19,0,0,0,30,0,34,0,0,0,0,0,0,24,0,30,0,0,0,0,24,0,0,44,0,0,18,0,0,0,0,16,32,0,0,0,0,16,0,42,0,0,0,42,0,0,37,0,37,0,0,11,0,0,50,0,0,0,0,0,0,0,36,0,0,0,48,0,10,0,0,0,27,14,14,0,0,0,0,17,0,0,0,28,19,0,0,0,0,18,0,0,12,43,0,0,15,0,15,41,0,0,22,22,0,0,0,0,0,0,50,0,0,25,16,16,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,22,0,47,0,18,0,20,15,0,0,0,0,0,0,0,0,0,0,0,42,29,40,0,0,0,0,28,0,0,38,0,0,0,0,0,26,0,0,0,24,0,26,16,0,0,0,37,0,0,0,0,12,0,23,0,0,0,0,42,0,0,0,38,0,13,0,0,0,19,0,0,38,0,0,0,0,40,0,0,19,8,0,0,0,0,17,0,0,0,0,51,0,0,8,12,62,0,55,18,11,11,29,0,15,0,0,31,0,0,30,0,0,0,0,0,59,58,0,0,0,0,54,0,0,0
2017-03-26,31,0,0,0,0,0,0,0,0,0,18,0,54,0,54,0,0,0,0,16,0,0,22,0,0,36,0,0,0,0,16,33,0,0,16,0,17,0,49,0,0,0,43,0,21,56,0,68,0,0,11,0,0,25,0,0,3,0,0,0,0,47,0,0,0,45,0,0,0,0,0,21,0,14,14,43,0,0,34,0,0,0,38,28,0,0,0,0,54,0,0,0,47,0,0,0,0,23,41,0,0,45,0,0,0,0,0,0,0,35,0,0,0,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,45,0,0,22,0,38,0,19,0,36,30,0,20,0,0,0,0,0,0,0,0,0,29,0,20,0,0,0,0,0,0,0,38,0,0,0,0,0,26,0,36,0,24,0,21,16,0,0,0,37,0,0,0,0,12,0,29,0,0,0,0,0,0,0,0,56,0,26,0,0,0,29,0,0,26,0,0,0,0,72,0,0,8,13,0,0,0,0,42,0,0,0,0,21,0,0,8,8,38,0,41,56,11,0,35,0,37,0,0,0,0,0,31,0,0,3,0,0,57,73,0,0,0,0,37,0,0,0
2017-04-02,31,0,0,0,31,0,35,0,0,0,18,0,36,0,27,0,0,0,0,16,0,0,22,0,0,53,0,0,0,0,16,22,0,0,33,0,16,0,56,0,0,0,32,0,0,55,0,55,0,0,16,0,0,48,0,0,3,3,6,0,0,47,0,0,0,24,0,21,0,0,0,0,14,28,0,17,0,0,17,0,38,0,31,38,0,0,0,0,36,0,0,12,35,0,0,0,0,0,46,0,0,44,0,0,0,0,0,0,0,40,0,0,17,17,42,0,0,0,0,0,0,28,0,0,0,0,0,0,0,36,0,33,0,0,44,0,19,0,19,0,41,15,0,15,0,0,0,0,23,0,0,0,0,0,0,46,0,0,0,0,14,0,0,67,0,0,0,0,0,53,0,0,0,71,0,53,16,0,0,0,37,0,0,0,0,12,0,23,0,0,0,0,0,0,0,0,55,0,39,0,0,0,19,0,0,38,0,0,0,0,19,0,0,12,8,0,0,17,0,100,0,0,0,0,31,0,0,8,13,54,0,48,15,11,11,20,30,25,0,0,31,0,0,0,0,0,2,0,0,63,91,0,0,0,0,43,0,0,0
